26,제주도,제주시,숙박,제주도민,남,601,791,34128787
27,제주도,제주시,숙박,내국인관광객,여,210,250,36923649
28,제주도,제주시,숙박,내국인관광객,남,523,649,75543214
29,제주도,제주시,숙박,내국인관광객,여,501,610,74534806
30,제주도,제주시,숙박,내국인관광객,남,1284,1669,201011932
31,제주도,제주시,숙박,내국인관광객,여,697,864,104890474
32,제주도,제주시,숙박,내국인관광객,남,1445,1893,240588664
33,제주도,제주시,숙박,내국인관광객,여,722,853,72914516
34,제주도,제주시,숙박,내국인관광객,남,1162,1396,147070430
35,제주도,제주시,숙박,내국인관광객,여,18,19,1574244
36,제주도,제주시,숙박,내국인관광객,남,22,23,1007050
37,제주도,제주시,숙박,내국인관광객,여,653,710,58217084
38,제주도,제주시,숙박,내국인관광객,남,696,788,54550691
39,제주도,제주시,쇼핑,제주도민,여,11643,35344,1140045324
40,제주도,제주시,쇼핑,제주도민,남,14851,45375,1237465171
41,제주도,제주시,쇼핑,제주도민,여,21410,70176,1952295014
42,제주도,제주시,쇼핑,제주도민,남,27486,91999,2034383049
43,제주도,제주시,쇼핑,제주도민,여,28678,96631,2375472748
44,제주도,제주시,쇼핑,제주도민,남,36807,130319,2529177251
45,제주도,제주시,쇼핑,제주도민,여,23153,72339,1536281893
46,제주도,제주시,쇼핑,제주도민,남,29813,109220,1660109894
47,제주도,제주시,쇼핑,제주도민,여,1668,4677,29354205
48,제주도,제주시,쇼핑,제주도민,남,1948,7113,36349007
49,제주도,제주시,쇼핑,제주도민,여,19385,64178,780068567
50,제주도,제주시,쇼핑,제주도민,남,21418,80876,783036288
51,제주도,제주시,쇼핑,내국인관광객,여,4303,8326,368451592
52,제주도,제주시,쇼핑,내국인관광객,남,6989,13782,546073169
53,제주도,제주시,쇼핑,내국인관광객,여,10031,18756,802192882
54,제주도,제주시,쇼핑,내국인관광객,남,17162,36775,1237493484
55,제주도,제주시,쇼핑,내국인관광객,여,12572,24933,974289790
56,제주도,제주시,쇼핑,내국인관광객,남,21145,48451,1365055576
57,제주도,제주시,쇼핑,내국인관광객,여,14893,28317,930574225
58,제주도,제주시,쇼핑,내국인관광객,남,21125,46716,1149478799
59,제주도,제주시,쇼핑,내국인관광객,여,476,910,15848600
60,제주도,제주시,쇼핑,내국인관광객,남,489,939,13383230
61,제주도,제주시,쇼핑,내국인관광객,여,16635,31254,739091401
62,제주도,제주시,쇼핑,내국인관광객,남,15990,35968,609065038
63,제주도,제주시,소매,제주도민,여,5756,8683,922378446
64,제주도,제주시,소매,제주도민,남,5386,7670,833806915
65,제주도,제주시,소매,제주도민,여,8675,13509,1468331810
66,제주도,제주시,소매,제주도민,남,7600,10998,1149335538
67,제주도,제주시,소매,제주도민,여,10234,16491,1491994178
68,제주도,제주시,소매,제주도민,남,8451,13173,1225929587
69,제주도,제주시,소매,제주도민,여,6865,10606,750155871
70,제주도,제주시,소매,제주도민,남,5594,8102,642098196
71,제주도,제주시,소매,제주도민,여,449,701,19917133
72,제주도,제주시,소매,제주도민,남,294,391,14259627
73,제주도,제주시,소매,제주도민,여,4898,7142,399693376
74,제주도,제주시,소매,제주도민,남,3511,5122,342044113
75,제주도,제주시,소매,내국인관광객,여,2140,2622,166497679
76,제주도,제주시,소매,내국인관광객,남,2664,3215,217688440
77,제주도,제주시,소매,내국인관광객,여,4187,5163,292748713
78,제주도,제주시,소매,내국인관광객,남,5518,6746,347418012
79,제주도,제주시,소매,내국인관광객,여,4970,6250,292460152
80,제주도,제주시,소매,내국인관광객,남,5899,7438,357681000
81,제주도,제주시,소매,내국인관광객,여,6053,7661,267752588
82,제주도,제주시,소매,내국인관광객,남,6219,7743,321956855
83,제주도,제주시,소매,내국인관광객,여,244,312,6654800
84,제주도,제주시,소매,내국인관광객,남,224,273,12858450
85,제주도,제주시,소매,내국인관광객,여,7623,9729,267383947
86,제주도,제주시,소매,내국인관광객,남,4694,5929,183468149
87,제주도,제주시,문화/레져,제주도민,여,723,954,43761315
88,제주도,제주시,문화/레져,제주도민,남,1481,2173,114074243
89,제주도,제주시,문화/레져,제주도민,여,2330,3511,121853843
90,제주도,제주시,문화/레져,제주도민,남,3445,5216,258571557
91,제주도,제주시,문화/레져,제주도민,여,5783,8951,255991374
